,analyzer_version,track_7digitalid,artist_familiar,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_name,artist_playmeid,genre,idx_artist_terms,idx_similar_artists,release,release_7digitalid,song_hotttnesss,song_id,title,artist_7digitalid
87,b'',5146201,0.6168963856681389,0.4165039463700261,b'ARKETDZ1187B9B2566',50.82607,"Sch�erg, Germany",7.28021,b'191cba6a-b83f-49ca-883c-02b20c7a9dd5',Marlene Dietrich,20293,b'',0,0,b' Lazy Afternoon En Anglais',462282,0.2998774882739778,SOCINAM12A8C13D160,b'A Guy What Takes His Time En Anglais',16843
88,b'',8503477,0.4643625908988418,0.41784614771379464,b'ARW1WST1187FB384DA',,,,b'fb50177c-d4b7-407e-95dc-40f15274041a',Jope Ruonansuu,-1,b'',0,0,b'Kaikkien aikojen parhaat -45 klassikkoa - Aattelepa ite',768012,,SOHGCAM12AB018B2DB,b'Aulis Gerlander',22231
89,b'',8015866,0.5831440703154909,0.3709151438223631,b'ARZ02US1187FB430BD',52.88356,UK - England - South East,-1.97406,b'f16a3481-c67d-49c9-b3d6-3111ab39ad05',Virus,208272,b'',0,0,b'Carheart',723079,0.4477840511958349,SOXDWON12AB018612D,b'Be Elevator',32895
90,b'',600658,0.4396285774270355,0.3866381228944348,b'ARAMB6Q1187B99DE68',,,,b'72f0b9db-f319-4817-a778-d1c3c9fc03d5',Fiona Sit,-1,b'',0,0,b'Electric Angel',57687,,SOCPGGC12A6D4FC2B9,b'She Hui Ge (Movie 2nd Song - Love Undercover 3)',28593
91,b'',5096749,0.44104996018435266,0.35300068828370523,b'ARSF4161187B9B449F',,,,b'52781c26-6a8c-4326-a825-64f7b2898bb0',The Gone Jackals,-1,b'',0,0,b'Out And About With...',457877,0.319565986882865,SOQUXGF12AB018685C,b'Is It Clean (Ethereal - Progressive)',173858
92,b'',321131,0.33895602238826,0.3515614069614046,b'AR9XDAA1187B99768F',,,,b'd48ab7ae-fcba-44d1-844a-c2c598b47829',Lara & Reyes,61517,b'',0,0,b'World Jazz',29161,0.6107154163197548,SOGGUFB12A6D4F8977,b'Amor De Lejos',19598
93,b'',62162,0.49089798839115084,0.3653021909738527,b'AR1W3MA1187B99E6D8',31.1689,Texas,-100.07715,b'79ddcfab-f507-4f44-9d2f-1b296ad06f23',Danny Wright,-1,b'',0,0,b'An Intimate Christmas',5395,0.3347065490692206,SOPIHQU12A670200C6,b'So Still (Album Version)',4605
94,b'',7523279,0.5891748758775349,0.4422857823914656,b'AR813LR1187FB3F83A',,,,b'ea4c6d34-342d-4df1-a967-9925618ffdfe',Goldfish,171267,b'',0,0,b'This Is How It Goes',673681,,SOBWEDN12AB0189E3B,b'This is How It Goes (Timmy Trumpet Remix)',32760
95,b'',79326,0.7680042347735891,0.5608197692618571,b'ARHRY5S1187B99B96F',32.61436,Alabama,-86.68073,b'8ac9e35c-e92d-4030-99ef-ba4127b1555c',Static-X,12924,b'',0,0,b'Shadow Zone',7830,0.652010036818513,SOUJKAH12A6701F2A5,b'Control It (Album Version)',4040
96,b'',1761955,0.547684660288279,0.4370505575231345,b'ARHXIOW1187FB3AF67',37.4876,JP,139.83829,b'e93424ae-bf3b-426a-952f-cb89bde5db0c',The Mad Capsule Markets,-1,b'',0,0,b'1997-2004 (Hits)',166699,,SOLPKNI12A8C13CA50,b'Loud Up!!',124794
97,b'',8834255,0.6955933512745225,0.4449351824117356,b'ARCDXI51187FB57A2E',40.19033,Ohio,-82.66947,b'6849ebec-b385-4b41-b5a1-125f91e46119',Goose,-1,b'',0,0,b'Bring It On Rarities & Remixes',798792,,SOCWKZV12AB018A943,b'Everybody',23052
98,b'',6265181,0.34858259750671267,0.29043418822354367,b'AR5ZI3K1187FB38BE0',42.31256,"Boston, MA",-71.08868,b'acc1d5bc-e94d-4582-a5d7-fe6e7e6919ad',Jim Kweskin_ The Jug Band,-1,b'',0,0,b'See Reverse Side For The Title',566002,,SOTZBSG12A8C141336,b'Fishing Blues',419777
99,b'',7942142,0.6148875882171886,0.3778282154455152,b'ARV2X851187FB41A78',42.31256,Mass. - Boston,-71.08868,b'49eba4ed-cd7a-4940-97ff-488cb3ed551c',Open Hand,-1,b'',0,0,b'You And Me',715952,,SOSXERI12AB0190244,b'Tough Guy',89686
100,b'',8858017,0.4500535683334133,0.39535279249535926,b'AR9YI7H1187B9960E3',,BELGIUM,,b'966e9735-f97c-40b8-b54c-9a9acf8d7c86',Dobet Gnahoré,-1,b'',0,0,b'Djekpa la you',800719,0.48456252996792964,SOXNYWA12AB01877E8,b'Evigne',263659
101,b'',2753384,0.4387381482743806,0.3288260851657054,b'ARSX72J1187FB3740D',,,,b'4d8163d2-e020-40c3-bf45-d6532e3cd44f',Big Mike Griffin,-1,b'',0,0,"b""Sittin' Here With Nothing""",262259,,SOEXCDW12A58A7C4C9,b'The Last Thing I Need',196416
102,b'',3441426,0.8582706777960948,0.515325300572259,b'ARMB95F1187B9B5B93',40.8079,"Harlem, NY",-73.9454,b'ea6b7199-901d-4c0e-8242-6d7bc2bf62b7',Cam'Ron,138754,b'',0,0,b'Purple Haze',93013,0.5159636307203983,SOLNWPG12A8C13B98E,b'Bubble Music',1642
103,b'',2278352,0.5971133628313751,0.37655698104593144,b'AR82GTS1187FB5662F',53.41961,Ireland,-8.24055,b'dcc0e816-31d2-4501-93c6-b5b64fcda39f',Mary Black,-1,b'',0,0,b'Best of 1991-2001 Hidden Harvest',209913,0.42744657148843085,SOOWJBD12A8C139450,b'Flesh And Blood',41167
104,b'',1286391,0.7478153693139534,0.459189194680227,b'ARTWPGO1187FB52DC3',,"Kingston, Jamaica",,b'cd5f7bd9-ee6f-4a99-8dd9-dc3afd9da736',Elephant Man,535,b'',0,0,b'Good 2 Go',124639,,SONUXDT12A6D4FD8B7,b'Head Gone/Wine Up Uh Self (Album Version)',4550
105,b'',4095320,0.28219106774534153,0.403032205296799,b'ARYIQQN1187FB55196',39.10644,"Cincinnati, OH",-84.50469,b'f400aa79-e028-4d15-9554-69fce01091fd',Blessid Union Of Souls,-1,b'',0,0,b'Close To The Edge',367968,0.3347065490692206,SOYXZSW12A3F1EA417,b'Healing',19084
106,b'',3761095,0.5336595926316837,0.3658223691365675,b'ARH3TXI1187FB3A486',36.16778,"NASHVILLE, Tennessee",-86.77836,b'e004a126-7167-48f9-aeec-1e0cd75749f4',Kathy Troccoli with Aaron Jeoffrey,7992,b'',0,0,b'Grateful Hearts',335837,,SOLAARS12A58A7786C,b'I Remember/Great Is Thy Faithfulness',304663
107,b'',2767254,0.595645308494379,0.4260093004837602,b'AR6EVQA1187B9AA1DF',,"Kingston, Jamaica",,b'bd67db55-a85f-4c2b-b5cd-4c8f9ceb50d4',Cocoa Tea,34176,b'',0,0,b'One Up',263344,0.42409081096743817,SOIULKI12A58A7D8CD,b'Getting Closer',7546
108,b'',853797,0.566157341575077,0.3588450251644818,b'AROLZEM1187B9A805E',64.55653,NORWAY,12.66538,b'9653afd0-27af-40ff-ad60-caf1b79b18c5',Ashes to Ashes,59392,b'',0,0,b'Big Moving Parts',80685,,SOGVFPJ12A6D4F8105,b'Bury Me',65476
109,b'',1441928,0.48200699856983814,0.41589712845748655,b'ARJA5XT1187B9B89AA',,,,b'38fe7fb3-2bde-4672-8016-2ba6f7d1808f',David Tao,73275,b'',0,0,b'Atmospheric Dreams',138865,,SOGHDQR12A8AE47EA6,b'Total Vision',21831
110,b'',4936175,0.049599575675904804,0.0,b'ARET4E31187B99E0A7',,,,b'8e78a00c-6a0c-4042-a9de-7d6ed96458be',Fixx_ The,-1,b'',0,0,b'2005 International Barbershop Quartet Contest - First Round - Volume 5',444395,,SOGBXMY12AB01826BE,b'These Foolish Things',329162
111,b'',4416793,0.941896454523691,0.5985967446153173,b'ARY53RR1187B9AE485',44.16104,"Belleville, Ontario, Canada",-77.3819,b'0103c1cc-4a09-4a5d-a344-56ad99a77193',Avril Lavigne,144,b'',0,0,b'My World',397470,,SOEFXUF12AB018418B,b'Unwanted',212
112,b'',72178,0.7446412459327763,0.5799889824287546,b'ARNLO5S1187B9B80CC',,"Pasadena, CA",,b'b665b768-0d83-4363-950c-31ed39317c15',Van Halen,54598,b'',0,0,b'The Best Of Both Worlds',7133,0.7081077729877299,SOPDFZN12A670215C4,"b""Why Can't This Be Love (Remastered Version)""",4741
113,b'',1048777,0.5618215107787774,0.34977634545642816,b'ARA3O2C1187B989063',,,,b'60f4a8da-9595-4ef2-8c1d-5c7a271963cd',Hinge,74859,b'',0,0,b'Elemental Evil',102054,,SOCWKCI12A8C136DBB,b'Pray The I Miss',62745
114,b'',8688227,0.34092589888196445,0.08999872434630793,b'AR9696A1187FB550A1',,,,b'57cf8730-91a5-460c-941a-b5c2c9c6e703',Nicolas Bacchus,-1,b'',0,0,b'Balades pour enfants louches',785327,,SOAFHKH12AC90757B7,b'Josy',586449
115,b'',2198212,0.6045860441995654,0.39785032314653385,b'AR7UBXR1187B9AA0FB',52.47859,"Birmingham, England",-1.9086,b'1a3e7a10-72ed-4591-a363-c1e3bc92fc09',Musical Youth,1132,b'',0,0,"b""True 80's Love""",202030,0.5428987432910862,SOTBDQJ12A8C136EAF,b'Never Gonna Give You Up',31769
116,b'',3789298,0.2303126835308617,0.41712458371887273,b'ARVQZNK11E2835CDAC',,,,b'9b89f290-eb18-4bc3-977a-e20c7d90db2d',Livio Minafra,7523,b'',0,0,b'La Fiamma E Il Cristallo',338811,0.0,SOEHHBS12A8C13587E,b'Campane',24060
117,b'',6600809,0.5008486917390443,0.32462448157429286,b'ARTVBNL1187FB52DF3',-14.24292,Brazil,-54.38783,b'd1440efb-87fb-486e-bfed-d667c9f3e4ef',Grupo Batuque,212228,b'',0,0,b'Samba De Rua',594916,,SOMSKXY12AC3DF61C1,b'Percussio Livre',154612
118,b'',2422722,0.5602156477144903,0.36425887067116786,b'ARZQSNO1187FB5BBAB',,"Chapel Hill, NC",,b'907f53c2-f7d1-406a-8071-30262ba472ca',Elizabeth Cotten,68384,b'',0,0,b'Live!',221617,0.0,SOPKFPV12A8C141BA2,b'Elizabeth Story_ et al._ Honeybabe_ Your Papa Cares For You',168949
119,b'',2072899,0.8788113434932,0.6538972174277825,b'AR8V1WA1187B9AD9E9',42.33168,Nashville / Los Angeles,-83.04792,b'11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5',The White Stripes,-1,b'',0,0,b'Blue Orchid',190662,0.9723868908170691,SOMKGQN12A8C1339D2,b'Blue Orchid',11443
120,b'',370504,0.5303556678749041,0.39717904259160935,b'ARVML4B1187FB52324',40.73197,"Newark, NJ",-74.17418,b'410b8630-2fd5-4368-8a5b-dbc5e82f6b1c',Leroy Hutson,-1,b'',0,0,b'The Man!',34605,0.42744657148843085,SOBRAEX12A6D4F8F86,b'Could This Be Love',23839
121,b'',3715787,0.37834796858643616,0.3065186000380746,b'AR059HI1187B9A14D7',33.74831,"Atlanta, GA",-84.39111,b'56d7c456-3ffb-4384-89bf-b0024c2d9d55',Roy Drusky,32287,b'',0,0,b'Second Hand Rose',331316,,SOPBCQA12AB017CD16,b'Second Hand Rose',31741
122,b'',6791371,0.5781036297198625,0.4148926124367487,b'AR1RHCO1187B9AF0BF',37.77916,"San Francisco, CA",-122.42005,b'05b5488d-7141-4b21-819b-d4713abf2a98',Vince Guaraldi,8349,b'',0,0,b'Oh Good Grief',610954,0.6730744349497046,SOYYBBC12A58A7A468,b'Peppermint Patty (LP Version)',4822
123,b'',1238854,0.772794404179852,0.551016442959872,b'ARM6HLK1187FB427F0',,"Brooklyn, NY",,b'bb3cbea2-5ad4-4917-bc84-8a1975d40315',Talib Kweli,-1,b'',0,0,b'Eardrum',119822,,SOCQDVP12A8C1402DC,b'Everything Man (Album Version)',902
124,b'',1421820,0.48087292458404746,0.3811064916799453,b'ARQFPCY1187FB552CE',34.05349,California - LA,-118.24532,b'4fc2d64d-888a-4bc3-aed5-761a8e854568',Sapo,94646,b'',0,0,b'Pastanaga',137244,0.0,SOANVVN12A8AE452E2,b'Eduardo',107727
125,b'',1032290,0.4221030433845711,0.3405238268004334,b'AR0FGL21187FB56301',,,,b'eebd211e-a641-4447-9409-411a0faeec56',Ras Michael and the Sons of Negus,80751,b'',0,0,b'Lion Country',99128,,SOYMWXX12A8C139730,b'Ethiopian Anthem',78832
126,b'',1787077,0.7870983554809389,0.6344123849303008,b'ARDIBRT1187B9AF176',,England,,b'678d88b2-87b0-403b-b63d-5da7465aecc3',Led Zeppelin,-1,b'',0,0,b'Mothership',168737,,SOUNPPV12A8C13F5D3,b'The Song Remains The Same (2007 Remastered Album Version)',128188
127,b'',922090,0.22419313842204025,0.42041261759961973,b'ARVZWQ31187B9B8946',34.05349,LA / NYC,-118.24532,b'03098741-08b3-4dd7-b3f6-1b0bfa2c879c',Abner Burnette,33463,b'',0,0,b'Calavera',87624,0.6336472097623188,SOKFFSS12A8C1316E3,"b""The Kid's Last Night (heaven is in the mountain)""",14248
128,b'',688564,0.44716795325910247,0.32185406915712433,b'ARTQ6AP1187B998A84',,,,b'45f14796-72e1-4ea0-ac41-177be3f9ee83',NG3,-1,b'',0,0,b'As Nasty As we Wanna Be',65938,,SOWETKI12A67ADC802,b'Tainted Love feat. Tatz',50746
129,b'',3824508,0.49883497525793824,0.37996076697507797,b'AR9OLFX1187B9A5762',31.30757,"Kosse, TX",-96.63166,b'c727f585-54e0-4e0d-b8ad-05f216f99244',Bob Willis,4912,b'',0,0,b'Texas Swingtime',341483,,SOUNVEQ12AB018630C,b'Ida Red',30269
130,b'',3256109,0.7914655421770528,0.47788930391586204,b'ARRJ3UC1187FB579D7',,"Croix-des-Bouquets,  Haiti",,b'4f29ecd7-21a5-4c03-b9ba-d0cfe9488f8c',Wyclef Jean,1706,b'',0,0,b'Masquerade',290113,0.0,SOMZIHP12AC9E12A87,b'Midnight Lovers',7606
131,b'',8534338,0.46775906519561133,0.31876265848978913,b'ARHHEXT1269FCCF474',,,,b'',Los Jaigüey,-1,b'',0,0,b'Los Jaig\xc3\xbcey',770850,0.0,SOUDXDX12AB018B942,b'Confiar Es Perder',575485
132,b'',253990,0.5343922941001787,0.34517431863973785,b'ARDE7I31187FB43352',23.1168,"Havana, Cuba",-82.38859,b'70053535-a3ae-4aad-a6cd-68c55085b843',Gonzalo Rubalcaba,61480,b'',0,0,b'Images: Live From Mt. Fuji',24159,,SONVVPY12A58A7A0A7,b'Giant Steps',15540
133,b'',2928536,0.4002960349203375,0.39134245187534317,b'ARUVPZF1187FB4880D',,Tennessee,,b'a174a588-cda4-49cc-8d53-e05e3a42ab4f',Charlie Louvin,90552,b'',0,0,"b""Hoping That You're Hoping""",250759,,SORLGJC12A8C13FADC,"b""I'll Be Home When I Can""",37779
134,b'',2747794,0.8999349522317316,0.6758870114182804,b'ARH6W4X1187B99274F',,"Oxford, UK",,b'a74b1b7f-71a5-4011-9441-d0b5e4122711',Radiohead,1307,b'',0,0,b'The Best Of',257658,,SOAOPCG12AC468D27E,b'Everything In Its Right Place',304
135,b'',5589857,0.5729433958023782,0.4358082848637359,b'ARR46IW1187FB51C2E',,,,b'b1ea49d6-e25b-4675-9104-8329442c3e9e',Nicholas Hooper,-1,b'',0,0,b'Harry Potter And The Half-Blood Prince - Original Soundtrack',505179,0.5782748931228445,SOEPXYF12AB01821CA,"b'Of Love & War (""Harry Potter & The Half-Blood Prince"")'",92693
136,b'',7882282,0.4213760602232756,0.3665278019554403,b'ARRXPRY1187B9A8B34',,,,b'a1be513e-35e5-47b0-8b73-7476378384aa',Gran Coquivacoa_ Neguito Borjas,-1,b'',0,0,b'Clasicos de oro del Gran Coquivacoa',710716,,SOKNINP12AB018B233,b'Serenata de un gaitero',292160
137,b'',299968,0.5265152781107441,0.40658168035189596,b'ARVMFE61187B992463',,,,b'5326f884-ae4e-452f-97de-0a047facc16f',Darwin Hobbs,70495,b'',0,0,b'Broken',27497,0.0,SOURCQF12A6D4F6F04,b'Praz Him (Broken Album Version)',18960
138,b'',3391093,0.4589544162722026,0.3221258890144376,b'ARBJC9U1187B9A70AC',39.95227,"Philadelphia, PA",-75.16237,b'0822ea07-20f8-4740-a97a-a827cb6ce883',Kitty Kallen,131445,b'',0,0,b'Our Lady... Kitty Kallen',301400,,SOMTEOW12A8C13C938,b'The Aba Daba Honeymoon',20734
139,b'',3105708,0.8031054699098253,0.5457307001135414,b'ARAKARO1187B9A1EB6',51.50632,"London, England",-0.12714,b'ccb8f30e-4d71-40c4-8b1d-846dafe73e2c',George Michael,667,b'',0,0,b'Twenty Five',278885,,SOQBMLT12A8AE45F50,b'Shoot The Dog',21269
140,b'',1166001,0.592494980055643,0.35062894689721674,b'AR1VCLT1187FB4C8AC',,,,b'30e1fa3d-f70f-434e-9ad0-110d077fce02',Tum Tum,-1,b'',0,0,b'Eat Or Get Ate',113008,,SOYIGVZ12A8C13C73D,b'Eat Or Get Ate',88647
141,b'',8570216,0.7058764019143506,0.6222089601294355,b'ARNZ70R1187B9A4824',,"Westbury, Long Island, NY",,b'29762c82-bb92-4acd-b1fb-09cc4da250d2',Joe Satriani,8426,b'',0,0,b'Live In San Francisco',774391,,SOQRIGO12AB018A90E,b'House Full Of Bullets',52287
142,b'',6643295,0.5327424427385774,0.4084248884194018,b'ARVBG53119B8668924',40.71455,Brooklyn NY,-74.00712,b'9f8859f4-3104-4563-b63b-6f5f768e2b76',Sub Swara,-1,b'',0,0,"b""Coup d'Yah Remixes Vol. 2""",598738,,SOHQKEZ12AC46875E9,b'Constructing the Absence',445604
143,b'',8809365,0.0,0.0,b'ARWTFKF1241B9C68DC',,,,b'',Vienna Concert House Orchestra_ Wiener Sängerknaben_ Ferdinand Grossmann,-1,b'',0,0,b'66 Mozart Masterpieces',789523,0.0,SOJZHQO12AB0184E36,b'Requiem Mass in D Minor_ K. 626: VIII. Lacrimosa dies illae',594244
144,b'',2358569,0.8404324666171871,0.6429822198767309,b'ARW1MUW1187FB4D5A1',,"Escatawpa, MS",,b'2386cd66-e923-4e8e-bf14-2eebe2e9b973',3 Doors Down,10,b'',0,0,b'The Better Life - Deluxe Edition',216616,,SOHGPEC12A8C13BBE8,b'Better Life',108
145,b'',5188128,0.5508627546551241,0.32398405449830525,b'AR7S6JV11A348F0C69',,,,b'c0bbf40a-31cd-4f78-a4cf-a4e86db5eac4',Vuneny,-1,b'',0,0,b'V2',466366,0.34092275586437804,SOMOFTZ12AB0182A54,b'Curse Of Sound (Dub Mix)',319281
146,b'',5568288,0.5694818334789852,0.3719352651037364,b'ARJ7BVZ1187B9A845F',,,,b'8185117c-bf4f-4184-a92b-52a51a9acdc3',DJ DLG feat. MC Flipside,-1,b'',0,0,b'On The Run / Back For More / Got You Moving EP',503103,0.21204540548371908,SOCEPXD12AB01829AA,b'Got You Moving',151253
147,b'',2478581,0.5771581238137459,0.5121972430113413,b'AR0JPOG1187FB37383',,Japan,,b'3fafb3eb-bd69-4463-b6aa-bf88472b6089',Lyrics Born,-1,b'',0,0,"b""I'm Just Raw b/w Pack Up Remix""",226484,,SOUVEHM12A6D4FC57D,"b""I'm Just Raw (prod Dan the Automator) Main""",8899
148,b'',148249,0.7986451787418826,0.5524133455169445,b'AR6G4V01187B9AD086',,,,b'7dc8f5bd-9d0b-4087-9f73-dc164950bbd8',Queens Of The Stone Age,-1,b'',0,0,b'Songs For The Deaf',14318,0.6712941344409373,SOKESRD12A6701E91C,"b""Everybody's Gonna Be Happy""",5845
149,b'',266953,0.6908937760116328,0.5661383980110223,b'AR8B7SK1187FB5322E',,"San Antonio, TX",,b'0b610792-6d9b-45a4-b5de-0304b4007c3f',Pat Green,5295,b'',0,0,b'Three Days',25159,0.4994458348006321,SOFRINM12A6D4F7B10,b'Threadbare Gypsy Soul',17515
150,b'',3724800,0.045995692941051415,0.0,b'ARWDGQW1269FCCF0F6',,,,b'',Daddy Dog,-1,b'',0,0,b'Turntable Essence',332345,,SOVIKTX12AB017E98C,b'Bluesanova',259105
151,b'',275390,0.6811302418484678,0.4533990832902461,b'AROATPL1187FB48E12',34.16788,Arizona,-111.9307,b'f6b037df-35e8-4ef5-b59c-5634de1b44d4',UFO,32564,b'',0,0,b'The Essential UFO',25735,,SOXRZUH12A6D4F68AB,b'Cherry',16919
152,b'',646366,0.7142014472093124,0.49612334604345754,b'ARJVTRE1187B9959C0',40.71455,"London, England",-74.00712,b'3cc3942d-bbfc-446d-a8f4-f0e1e238ca86',Foghat,11821,b'',0,0,b'Tight Shoes',62347,0.26586104921065007,SOJLMEY12A6D4FB027,b'Dead End Street',36252
153,b'',3198000,0.5150440564086359,0.31669216154699004,b'ARGNGRI11E2835D567',,,,b'98024747-6524-4cbe-8802-5dd4f86d68fa',Tam Tam Go!,81756,b'',0,0,b'The Platinum Collection',286010,,SOHELDA12A8C133D75,b'En La Tierra Caliente',19856
154,b'',7668395,0.5371448834821404,0.33003978597416606,b'ARYJQMV1257509E6B0',,,,b'',Riamiwo,-1,b'',0,0,b'Twisted',690955,,SOFIRFY12AC909716A,b'valid',513585
155,b'',8771515,0.6451923387467661,0.4587382212261426,b'AR3THYK1187B999F1F',,,,b'286ec4c2-b5ca-4f85-b331-280a6d73dd14',João Gilberto,-1,b'',0,0,b'Chega de Saudade',793013,,SOKGCRN12AC468D603,b'Manh\xc3\xa3 de Carnaval (Morning of the Carnaval) (Cantando As M\xc3\xbasicas do Film Orfeo do Carnaval)',11301
156,b'',560418,0.5756742184810534,0.3668207876397976,b'ARLTWXK1187FB5A3F8',32.74863,"Fort Worth, TX",-97.32925,b'151231cb-fca6-42e0-976a-66b07193d657',King Curtis,6550,b'',0,0,b'Have Tenor Sax Will Blow',53739,,SOWTNBZ12A6D4F90C4,b'Lil Brother (LP Version)',4354
157,b'',5317915,0.7390474237450853,0.5416025025152893,b'ARW9QSZ1187FB4B93E',,"Liverpool, England",,b'42a8f507-8412-4611-854f-926571049fa0',George Harrison,2054,b'',0,0,b'Let It Roll - Songs Of George Harrison',479056,,SOFCCPN12A8C1435FE,b'All Things Must Pass (2009 Digital Remaster)',32056
158,b'',602804,0.7079250270253531,0.4990183984153171,b'ARTZ90C1187FB55D81',,,,b'5cf7e696-3c52-4021-866c-7ce71ab8671a',Jimmy Wayne,-1,b'',0,0,b'Jimmy Wayne',57880,0.5109620440021506,SOZWVCA12A6D4F9774,b'She Runs',4945
159,b'',5647764,0.698977345836088,0.39410780419688507,b'ARQEPTZ1187FB4CD36',,US,,b'93b34a61-0487-45f5-887d-0f6fe81e6c71',Toby Love,8295,b'',0,0,b'Love Is Back',509820,0.4051157216913865,SOUFLRE12A58A7D6A0,b'Irreplaceable',83542
160,b'',253986,0.5343922941001787,0.34517431863973785,b'ARDE7I31187FB43352',23.1168,"Havana, Cuba",-82.38859,b'70053535-a3ae-4aad-a6cd-68c55085b843',Gonzalo Rubalcaba,61480,b'',0,0,b'Images: Live From Mt. Fuji',24159,,SOHWOYN12A6D4F5F4B,b'Peace And Quiet Time',15540
161,b'',4810922,0.6018919753027975,0.38065635952956267,b'AR1JD6E1187FB5696C',53.07516,"Bremen, Germany",8.80466,b'0b7ee619-16ed-4e60-b871-6a2111c12b76',James Last,-1,b'',0,0,b'Last The Whole Night Long',431155,,SOFKMDX12AB0184231,b'Stuff Like That',11095
162,b'',2997530,0.3383832631484684,0.27775367234636034,b'ARPMJGA11F4C83BDFE',,,,b'',US Coast Guard Band,-1,b'',0,0,b'Ceremonials',239447,,SOFLYJP12A8C141B86,"b""Two Ruffles & Flourishes / General's March""",165320
163,b'',335702,0.7248644815196338,0.5244494707134351,b'ARX2DLI1187FB4DD03',,"Sydney, Australia",,b'f5b8ea5f-c269-45dd-9936-1fedf3c56851',The Presets,-1,b'',0,0,b'Are You The One?',30908,0.48828987603734525,SOFHZSP12A58A79004,b'Are You The One?',12221
164,b'',6897854,0.4193126413987156,0.3196514586921026,b'ARTZMXB1187B990A55',,,,b'321b9344-1d61-4fc5-89b3-66572b1d2862',Streetwize,53668,b'',0,0,b'Work It!',620977,0.26586104921065007,SOFFAYN12A58A7ACEC,b'Funny',69353
165,b'',3354418,0.6092941551456632,0.3730604928119009,b'AROGAPH1187B98CF9C',,,,b'93942b87-215a-4626-b5ec-bf129d9fa2f6',Benabar,6211,b'',0,0,b'Live Au Grand Rex',299016,,SOUYOSU12A8C139214,b'Porcelaine',162212
166,b'',3707503,0.7272303154628746,0.4765593789777819,b'ARANOZN1187B9B373E',,"Los Angeles, CA",,b'f035837e-4117-438d-a524-cacf43500e68',Descendents,38191,b'',0,0,b'Enjoy!',329967,0.677773440021412,SOHKHHS12B350491C5,b'Cheer',68151
167,b'',6704294,0.6200416947183899,0.3649755953962232,b'ARS6HDE1187B99CA29',,,,b'47cd459b-06c1-462f-8fdd-27721a03ef68',Joe Lynn Turner,74331,b'',0,0,b'Second Hand Life: The Deluxe Edition',603540,0.3347065490692206,SODMQQB12AC3DF6CF0,b'Two Lights [Bonus Track]',11288
168,b'',144036,0.592472072955975,0.42062740133562165,b'AR2HXXS1187B9AF3E2',,,,b'f9776598-2689-41db-98d3-829f5510021c',Jesus Jones,66576,b'',0,0,b'Perverse',13857,0.42409081096743817,SOJLZWC12A6701EB67,b'Yellow Brown',9871
169,b'',2363183,0.5776331497038921,0.4398438541325515,b'ARU3YYC1187FB43FEE',-34.60852,"Buenos Aires, Argentina",-58.37354,b'1fc56cff-f0a0-4ce2-ab1f-ac49cf3b073f',Luis Alberto Spinetta,-1,b'',0,0,b'Mondo Di Cromo',217025,,SOXYIJD12A8C13DB7C,b'Lo Siento En Mi Coraz\xc3\xb3n',122539
170,b'',7660307,0.7208239717092882,0.4374645536949841,b'AR9JNFU1187B9B9868',,,,b'fc63a914-272d-4b95-9221-61adcce6f793',Gal Costa / Maria Bethânia,5748,b'',0,0,b'Ciclo',689973,,SOBTSWX12AC46891BB,b'Filosofia Pura',21381
171,b'',3185390,0.4371937769385019,0.3161559873970384,b'AROBQ0B1187FB404F6',30.42084,"Pensacola, FL",-87.21724,b'f1e23fa9-87f0-44ed-a46d-c91f72a9bbd8',Walter Jackson,6852,b'',0,0,b'R&B: From Doo-Wop To Hip-Hop',283914,0.36727341580934564,SOETDZH12A8C132076,"b""My Ship Is Comin' In""",39368
172,b'',8806495,0.471894875514916,0.35549113602485716,b'ARJRF841187B9B7F9A',48.20254,"Vienna, Austria",16.3688,b'e466fb04-0175-4875-bb39-f50200b66805',Max Steiner,-1,b'',0,0,b'Gonjhe With the Wind & Golden Earrings',796065,,SOFXMHL12AB01850EF,b'( Gone With the Wind) Bonnies Fatal Pony Ride',174366
173,b'',3560848,0.6795192077928062,0.491828704353138,b'ARBM57Q1187B9AF97C',34.05349,"Los Angeles, CA",-118.24532,b'679ec43c-bc04-4bb0-b619-2da702a214ba',James Horner,11212,b'',0,0,b'Cocoon: The Return',314742,,SOZCBCO12A8C142714,b'Good Friend',37511
174,b'',4681358,0.5127402263276489,0.301246881415998,b'ARHCERP1187B9912A5',,,,b'2fa7f0b7-2686-4e80-a75a-762f65ba9fe2',Glen Washington,-1,b'',0,0,b'Number One Girl',420109,0.3277366831778408,SOTLPCJ12AB0189D0C,b'Number One Girl',38573
175,b'',169617,0.7903679087935053,0.6426559611248466,b'ARIPLUN1187B99B9F9',,"London, England",,b'9e0e2b01-41db-4008-bd8b-988977d6019a',The Police,-1,b'',0,0,b'Message In A Box',16027,,SOMWKPQ12A679D8AEA,b'De Do Do Do_ De Da Da Da',1480
176,b'',6613428,0.6265677126778345,0.44384773879174966,b'ARVADXJ1187B99AA96',,"New York, NY [The Bronx]",,b'33d700ce-064f-44f6-ab9e-60f9eed0fca1',Ace Frehley,12374,b'',0,0,b'Anomaly',596089,0.6068072928412985,SOGLLEM12AB0188E6E,b'Fractured Quantum',4340
