,analysis_sample_rate,audio_md5,danceability,duration,end_of_fade_in,energy,idx_bars_confidence,idx_bars_start,idx_beats_confidence,idx_beats_start,idx_sections_confidence,idx_sections_start,idx_segments_confidence,idx_segments_loudness_max,idx_segments_loudness_max_time,idx_segments_loudness_start,idx_segments_pitches,idx_segments_start,idx_segments_timebre,idx_tatums_confidence,idx_tatums_start,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,track_id,,analyzer_version,track_7digitalid,artist_familiar,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_name,artist_playmeid,genre,idx_artist_terms,idx_similar_artists,release,release_7digitalid,song_hotttnesss,song_id,title,artist_7digitalid
47,22050,2305ca3bfa422d7d1dcf6bd78df7c30c,0.0,368.22159,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.18,-5.035,0,0.426,368.222,146.01,4,0.658,b'TRBHHZF12903CBE8ED',47,b'',8889898,0.4672359160951003,0.4406098262775343,b'ARNLHY61187FB3A0C0',,United States,,b'a6ee239c-c52d-4ddc-91e7-d7bf4917f04e',Organ Donors,-1,b'',0,0,b'MASIF HARD DANCE ICONS 003: LISA LASHES',804186,0.26695518627553855,SOYPBQN12AB018BE82,b'Tranceplant',9995
48,22050,b86314e30602b6cd8bbc7492ab1b0e07,0.0,212.00934,0.427,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.914,-23.707,1,0.554,207.732,101.918,1,0.0,b'TRBHHCS128F427F936',48,b'',1037648,0.521672995280826,0.3513450770925733,b'AR97EHA1187B98AD5F',30.33138,"Jacksonville, FL",-81.6558,b'2cd81b51-9120-4058-b4c9-e4c728d763be',Blind Blake,96197,b'',0,0,b'Blind Blake Vol. 4 (1929 - 1932)',99934,,SOGZLAA12A8C137C6D,"b""Ain't Gonna Do That No More""",79189
49,22050,66531da1b9e7ae72931f22528f4152a8,0.0,213.55057,0.322,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.06,-5.279,0,0.333,208.057,123.044,4,0.354,b'TRBHHMI128F426779C',49,b'',1607010,0.5259050721449718,0.34302617914087985,b'AR6HLKR1187B9A735A',34.05349,Los Angeles,-118.24532,b'183565e9-3a60-4af4-a4fc-d9a2c5233ff4',Stimulator,120579,b'',0,0,b'Stimulator',153610,,SOUNBZQ12A8C1366A3,b'78 Stimulator',119245
50,22050,cd6e7db0bcc04eef799de6eac8bdccb6,0.0,304.22159,0.304,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.691,-14.809,1,0.616,293.558,75.487,4,0.305,b'TRBHHAC128F92D8379',50,b'',3636449,0.5509689161798321,0.33612442515088997,b'ARR035B1187B99EF11',49.38426,CANADA - Ontario,-84.75627,b'9918648e-9eb8-4fd1-9c0d-b8f378744eb9',Leeroy Stagger,-1,b'',0,0,b'Beautiful House',322686,0.0,SORATLR12AAF3B3E19,b'House Of Sin',251187
51,22050,4a964eeef0997bd4cdf60b273a57dbd2,0.0,192.44363,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.745,-4.919,1,0.544,189.643,177.972,1,0.0,b'TRBHUDB128F429A663',51,b'',3389803,0.5207264878849363,0.35926026411845985,b'ARBQ5TQ1187B992B8A',,CANADA - Ontario,,b'b741b38e-9019-4aaf-b28a-f9d6680105df',Vivian,52364,b'',0,0,b'V',300651,,SOAOBPV12A8C13A57A,b'Slipping Away',5449
52,22050,f8088a888eb97229a31de72ca57178ca,0.0,178.38975,0.584,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.053,-24.106,1,0.428,173.337,100.329,4,0.073,b'TRBHUOU128F423625E',52,b'',1989829,0.5948666454751887,0.38284690149999745,b'ARE36MM1187B991E50',31.1689,"Couchman, TX",-100.07715,b'9481010a-db23-469d-87df-b04118850efb',Blind Lemon Jefferson,16298,b'',0,0,b'The Complete Classic Sides Remastered: Chicago 1926 Disc A',183909,,SOCSUYP12A58A79438,b'Long Lonesome Blues',8588
53,22050,8c39e82d8cd148321329ca74224d8618,0.0,275.48689,0.072,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.012,-3.545,0,0.29,272.237,130.683,1,0.0,b'TRBHUPU128F4230F81',53,b'',1337078,0.715418676514618,0.4543626241556834,b'ARUZLXZ1187FB3BFF1',34.16788,Arizona,-111.9307,b'f4d306f3-e82b-4186-9cca-4e8806db21f8',Wednesday 13,-1,b'',0,0,b'Transylvania 90210',129068,0.2816730776478403,SOXYAYP12A6D4FF02E,b'Haunt Me (Album Version)',50616
54,22050,68adbda7d8616b5ceec1eb95c788845f,0.0,311.11791,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.082,-6.818,0,0.0,304.141,164.946,4,0.521,b'TRBHUCN128F932E8D7',54,b'',5596125,0.6180027149087712,0.3494763271978497,b'ARU9KWP1187B98B2A7',,,,b'ccd5bf1f-f83d-4e81-86aa-2aff85d5d6c5',Busdriver,-1,b'',0,0,b'Jhelli Beam',506022,0.48917400240575637,SOEENRO12AB01859DF,b'Unsafe Sextet/Gilded Hearts of Booklovers',82279
55,22050,558de1dfad57757ee929415b49aeb000,0.0,135.23546,0.432,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.237,-7.324,0,0.486,124.68,177.551,5,0.632,b'TRBHUBB128E0782209',55,b'',9239,0.7004466143862085,0.528795206130862,b'AR0XSOO1187B9B9E88',51.50632,London / Ex-Manchester,-0.12714,b'31e9c35b-2675-4632-8596-f9bd9286f6c8',Buzzcocks,38956,b'',0,0,b'Chronology',986,0.30416950343527516,SOPYTWT12A6310EEF5,b'No Reply (Demo)',379
56,22050,3d07ee35844e165ebee1583924a7a0f8,0.0,81.6322,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.239,-6.103,1,0.59,81.632,158.016,3,0.383,b'TRBHUEU12903CB049A',56,b'',7867899,0.7970248173490673,0.4166101072230988,b'ARSCJQW1187B9B3523',,Vrsac,,b'334cff4b-7a07-47d4-ba27-b5426e58c719',Hoods,44928,b'',0,0,b'The King Is Dead',709510,0.6782216268937635,SOQKLRU12AB018A995,b'Coward',20297
57,22050,5c5b5f27687b066b2522de868a152f1a,0.0,133.98159,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.871,-9.498,1,0.739,126.816,123.006,7,0.302,b'TRBHUQK128F14ACB31',57,b'',662824,0.5300223101252747,0.40924463861600635,b'ARH0NCL1187B99B41A',,,,b'9f033b2f-3eb1-4f6e-90e2-ddfd694dbde8',Quadro Nuevo,-1,b'',0,0,b'Luna Rossa',63876,0.3725300393660796,SOOYBBU12A6D4F9AF3,b'Nature Boy',49461
58,22050,b1d032a89b877039ddf8fe194116e8ca,0.0,226.2722,0.276,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.22,-9.344,1,0.336,219.028,124.693,4,0.805,b'TRBHUVB128F148ADB8',58,b'',496562,0.757389969929311,0.5167640302671827,b'AR5OB9M1187FB52F29',,"Savannah, TN",,b'fac3bb7e-4e51-4fb7-85e4-741d69b6d779',Darryl Worley,3124,b'',0,0,b'I Miss My Friend',46454,0.255077873063035,SOCJWPN12A6D4FB3C5,"b""Where You Think You're Goin'?""",28335
59,22050,c085372c9491a00efc27eaf642a4bcd4,0.0,270.00118,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.213,-10.034,1,0.418,261.579,136.021,4,0.507,b'TRBHUMZ128F427C822',59,b'',2349390,0.4986768303970954,0.35416895482890376,b'AR0QS8F1187B9ADC96',,,,b'280697d2-164d-4477-971d-06b91e57c6a5',Sandy Lam,39158,b'',0,0,b'Sandy Live 07',215847,0.0,SOFEGQU12A8C13A938,b'Lonely Shooting Stars',102330
60,22050,64bbc4be7422dfbd8313fe1473320667,0.0,434.49424,6.728,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.394,-10.787,1,0.521,434.494,150.407,4,0.602,b'TRBHUUZ128F425C46F',60,b'',3115010,0.6174214066397045,0.44925387694771113,b'AR7GOK91187FB455F5',48.85692,"Paris, France",2.34121,b'0b3819e6-3fa1-4a50-a84c-f2a62643185d',Jean-Jacques Goldman,26966,b'',0,0,b'Int\xc3\xa9grale 81-91',279664,0.21508031850922793,SOJTAUO12A8AE45CD1,b'Entre Gris Clair Et Gris Fonc\xc3\xa9 (Live)',88418
61,22050,43816900b8a80eacd6cc71acca22fceb,0.0,255.89506,3.048,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.958,-10.455,1,0.67,255.895,89.21,4,0.215,b'TRBHUHD128F9321DA8',61,b'',6028803,0.55672148122732,0.4158248857038078,b'ARGUNFT1187FB3B140',,"Downey, CA",,b'3b061fda-3298-4cb2-bf36-8362c77faf20',Dave Alvin,18955,b'',0,0,b'The Great American Music Galaxy',544900,,SOVNJBL12AB01840F9,b'All Night Worker',83503
62,22050,b1c1dad33f1198d0c53242fd49fa3abe,0.0,397.00853,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.268,-17.865,1,0.24,384.424,0.0,3,1.0,b'TRBHUPK12903CA5C21',62,b'',6360537,0.4983370819045986,0.2982275608907246,b'ARQ0BG21187B99ED8F',46.8132,Switzerland,8.22395,b'89acd1af-ffdd-49b6-a573-b52e81981f17',Mush,-1,b'',0,0,b'Test EP Vol 1',573951,,SOUYQXO12AB018B3FE,b'Test 72',426662
63,22050,c5c96a12f4ac7fbf7d7df7740ca9bc07,0.0,251.11465,3.825,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.56,-7.327,1,0.569,241.331,209.956,4,0.438,b'TRBHUZJ128F930C29C',63,b'',6894579,0.4984141333079685,0.32600887327943756,b'ARHINI31187B995C1D',,,,b'da3df0b1-1945-455b-beb7-701cf76a4da4',Singing Melody,-1,b'',0,0,b'Jackson Lovers',620666,0.0,SOGDDDA12AB017E80C,b'Thriller (Album)',7694
64,22050,e58ee9950ce4c001d890a344bbf21d7f,0.0,71.1571,0.473,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.562,-9.902,1,0.5,71.157,117.696,3,0.889,b'TRBHUQW12903CA89A7',64,b'',7347574,0.44538134642831456,0.3096910090183806,b'ARC3JTL1187FB4A1CE',39.74023,"WILMINGTON, Delaware",-75.55084,b'2a233c17-72e1-4da0-b7df-99da708f518c',Hawkshaw Hawkins,12846,b'',0,0,b'Country Style U.S.A. with Kitty Wells_ Johnnie & Jack_ Hawkshaw Hawkins_ Jean Shepard',663088,,SOSYSGH12AB0186C4F,b'Intro / Stay All Night_ Stay A Little Longer',34546
65,22050,02b27bf5075f7301a9a44f8d7b0e8c17,0.0,293.72036,0.247,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.396,-17.448,1,0.554,279.963,124.513,3,0.793,b'TRBHBJS128F14A4E42',65,b'',627496,0.6350878112623854,0.40650824851981693,b'ARMR44C1187FB433D2',,,,b'4dfadf48-e15b-4fc2-a800-2b68702a72d5',Penguin Café Orchestra,92268,b'',0,0,b'A History',60420,0.0,SOLISXB12A6D4FB3B6,b'Southern Jukebox Music (Live) (2001 Digital Remaster)',16367
66,22050,2c3a1fabc5edb0b96a8b6a37bf36f4a9,0.0,312.99873,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.402,-12.589,0,0.394,305.505,164.33,4,0.0,b'TRBHBWW128F1475058',66,b'',376792,0.5576519965692474,0.3482300267229022,b'ARYAEI81187FB3822D',,Brazil,,b'dd2abaa1-0b73-4ded-82ed-c80cce8d6378',Airto Moreira,35687,b'',0,0,b'Life After That',35154,,SOAZKKM12A6D4F7D9D,b'Hala_ Tumba And Timbal',10608
67,22050,3824132c676bf80aa9a2c1d2508f70f3,0.0,286.77179,0.808,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,-11.596,0,0.0,279.499,201.459,4,0.485,b'TRBHBNV128F930A40B',67,b'',5446237,0.3707157284259081,0.24154581836329983,b'ARIRAVN11F4C842412',,,,b'',Los Nakos,-1,b'',0,0,b'Va Por Chiapas',491552,,SOZRMNB12AB017F016,b'Juana Democracia / Calipso Del Tlc',363846
68,22050,2067c0883e92b01bf32bac7021bef6d2,0.0,193.95873,0.345,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.827,-14.477,1,0.645,183.316,100.922,4,0.364,b'TRBHBIT128F4292E42',68,b'',1126321,0.5493533768111833,0.41712458371887273,b'ARVQZNK11E2835CDAC',,,,b'9b89f290-eb18-4bc3-977a-e20c7d90db2d',Archie Bell and The Drells,7523,b'',0,0,"b""I Can't Stop Dancing""",109026,0.0,SOXBVUJ12A8C13CB38,"b""I've Been Trying""",24060
69,22050,1990e9d62426e44994d492798c6bc195,0.0,170.29179,0.252,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.541,-11.314,1,0.58,162.644,153.802,1,0.0,b'TRBHBGB128F931E4CF',69,b'',6969172,0.6649243624441277,0.49638114568159253,b'ARN0DMU1187FB5B63A',,"Philadelphia, Pennsylvania",,b'debabff3-2559-46e5-862d-ef2a906d7010',Hall & Oates,2724,b'',0,0,b'AM Radio Gold: Hall & Oates (Remastered)',627878,,SOATQEU12AB017BD60,b'Fall in Philadelphia',61234
70,22050,24ebcd80ce21c38f18f5944ad66cfaab,0.0,183.95383,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.268,-13.757,1,0.324,173.436,105.291,1,0.0,b'TRBHBEB128F92CC0C6',70,b'',4152089,0.5380855007945653,0.3135007553703385,b'AR8ACFK1187B9B4063',,"New Orleans, LA",,b'5849fa32-0283-4204-9d1b-507cfaf9d4a2',Champion Jack Dupree,19460,b'',0,0,b'The Blues Of Champion Jack Dupree Vol. 1',372935,,SOFSZCZ12A8C140AB4,b'When I Left Home',5907
71,22050,f29b875f34ddc161b35541143daadf85,0.0,260.64934,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.21,-4.372,0,0.253,247.56,90.021,4,0.364,b'TRBHYAU128F9334703',71,b'',4093213,0.8374501282954904,0.47676086709831694,b'ARDEC2A1187B9A460E',,"Cleveland, OH",,b'd624df22-b03d-4746-ac28-a4bd72aeec26',Chimaira,-1,b'',0,0,b'The Impossibility of Reason [Special Edition]',367772,,SOIHAIA12AB01825F1,b'Army Of Me (Album Version)',63381
72,22050,b138f12bb6a5a1d1ea0ba4ba0a5a5f19,0.0,229.51138,1.622,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581,-9.698,1,0.629,224.485,119.336,4,0.115,b'TRBHYFI128F426C713',72,b'',3197529,0.5400377489797789,0.36005330653898404,b'AR1N6N61187FB4E25E',23.0833,"Havana, Cuba [Jesus Maria]",-82.4167,b'915f84de-eac2-4e78-99ad-9ab6e2c50af6',Mongo Santamaria,6530,b'',0,0,b'Santa Maria',284466,0.26586104921065007,SOCNYWR12A8C135FA6,b'Boogaloo Wow',740906
73,22050,262b3498fa141859cb21d26abc3c8bb9,0.0,282.04363,0.328,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,-12.314,1,0.22,273.932,94.499,4,1.0,b'TRBHYBJ128C7196D75',73,b'',2546,0.625190484531311,0.5009463756707355,b'ARWC1WN1187FB516CE',,,,b'925228de-bbe5-4c7b-b76f-78e382ec9148',Eric B. & Rakim,-1,b'',0,0,b'Paid In Full',247,,SOLWCYO12A5829149B,b'I Know You Got Soul',9928
74,22050,7983ed7498b3525778a9f2d83591e71e,0.0,109.81832,0.067,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.0,-9.058,1,0.698,101.367,120.047,4,1.0,b'TRBHYQL12903CEC0C1',74,b'',6651526,0.5013371622205839,0.38067987361328043,b'ARR575U1187B98FB97',38.8235,Maryland,-75.92381,b'3fb669c6-ab73-44f8-b2d5-52a5fde6f494',The Perrys,181730,b'',0,0,b'Remembering The Happy Goodmans',599426,0.0,SOBTCVH12AC468BF22,b'When They Ring The Bells Of Heaven',179777
75,22050,fa47ec61e1f3bd02940838166ddab3f1,0.0,183.74485,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.692,-4.26,0,0.669,169.401,103.142,4,0.821,b'TRBHYWQ128F4231A3E',75,b'',1341819,0.6386404057423517,0.4608434825896651,b'ARW071B1187B9A603C',,California,,b'846cdb90-81a6-4c05-a7dc-9dd075f0db9e',Unwritten Law,17305,b'',0,0,"b""Here's To The Mourning""",129275,,SOXPWTF12A81355824,b'Because Of You (Album Version)',4561
76,22050,22ad8044553f63e74b29bd5d73723c2f,0.0,174.15791,0.142,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.239,-5.546,1,0.74,167.967,125.093,4,1.0,b'TRBHYTM128F93247D6',76,b'',6994544,0.44106128409945095,0.3437719451180466,b'ARK8F3K1187FB4F002',,,,b'4de99623-071b-4352-8e49-8b5f966ab05f',Oui Oui,-1,b'',0,0,b'Oui-oui et le cadeau surprise',630254,0.0,SOTRVGJ12AB0183B60,b'La danse des petits amis',469264
77,22050,fa26d1333fab48e4f82b249a5b1aee8f,0.0,195.60444,0.398,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.792,-9.675,0,0.712,186.131,133.787,4,0.724,b'TRBHYNZ128F424619D',77,b'',3013739,0.5709215403299599,0.3467043918506348,b'ARHY3JM1187B9B9DFB',,California - LA,,b'c74567f2-cf85-4aba-b795-1786665b843e',Monty,172946,b'',0,0,b'Pour La Vie',271048,,SOGPECU12A6D4FAF78,b'Les Reves D\xc2\xb4enfants',28742
78,22050,a1717c79fcb846c339bcaa9df151ded6,0.0,188.3424,0.415,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.657,-17.126,1,0.492,183.159,157.932,4,0.483,b'TRBHYBZ128F4231376',78,b'',2602572,0.4234013772561962,0.37565282400247096,b'ARCII0J1187FB3A1B4',40.71455,"New York City, New York",-74.00712,b'36f93472-e1c2-45bc-b141-801e79b7de14',The Marx Brothers,86080,b'',0,0,b'Horse Feathers / Animal Crackers',237206,0.39628912318039405,SOVDTAZ12A8BED7491,"b""I'm Against It/Horse Feathers""",35758
79,22050,6406908e678cf2fd26626542d8292290,0.0,403.25179,0.193,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.43,-11.533,1,0.579,379.64,143.676,4,0.473,b'TRBHYTA128F93425AC',79,b'',5677456,0.6305505684126376,0.5455719612113675,b'ARLUF1T1187FB3603B',,,,b'40627299-0979-45ba-8924-2af5fdc36ea8',Ricardo Arjona,4015,b'',0,0,b'Historias',511939,0.6403706648883718,SOJCRRD12A58A7D438,b'Ayudame Freud',127901
80,22050,6084cff1a67526d218fc7c77ce0a7f9f,0.0,101.58975,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.633,-14.966,0,0.706,92.741,71.478,7,1.0,b'TRBHYYH128F42390AC',80,b'',2014812,0.5447494894552873,0.41741046690001027,b'ARYJ6RP1187B9B3827',36.16778,"Nashville, TN",-86.77836,b'84abfd2a-89a1-4eb2-91ea-36ee5dac9a23',Cindy Morgan,8352,b'',0,0,b'Listen',185936,0.2975771532188713,SOOVLKO12A58A7F7BA,b'Will You Be There? (Live Version)',15691
81,22050,5cccd7576ee9af9f35cde7d2127ce846,0.0,351.50322,0.125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.465,-2.937,0,0.459,340.561,98.246,1,0.149,b'TRBHYQH12903CF770E',81,b'',8648106,0.44917832625677784,0.3301197135566966,b'ARLZ0521187B98B2E3',,,,b'7b85a62b-1d39-4580-bfcc-8668a70fcfcd',Muzsikas,-1,b'',0,0,b'World Music From Hungary 2.',781518,0.0,SOBYKBT12AC468C7EF,b'B\xc3\xa9k\xc3\xa1si t\xc3\xa1ncdallamok',425338
82,22050,44bb07fdfc61bdc161c0eac0cd869483,0.0,33.67138,0.078,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,-14.431,1,0.0,33.671,61.618,4,0.731,b'TRBHYGY128F93264CD',82,b'',4605681,0.3117525083661655,0.2520805272058066,b'ARLMCCW1241B9CE7CB',,,,b'',Kurt Tepperwein,-1,b'',0,0,b'Charismatisches Selbstimage - Selbst-Management',413386,,SOACNLP12A81C230B1,b'Einleitung',151599
83,22050,268da3564ed22be79450215f66f4cb7b,0.0,312.05832,0.16,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.692,-13.016,1,0.561,305.267,103.995,4,0.0,b'TRBHYIK128F92E210B',83,b'',5765058,0.9290302874411605,0.7504265510189179,b'ARR3ONV1187B9A2F59',54.31407,UK,-2.23001,b'fd857293-5ab8-40de-b29e-55a69d4e4d0f',Muse,-1,b'',0,0,b'Unintended',521416,0.5395397825789927,SOAERUU12A8C13F302,b'Falling Down [Live Acoustic]',588
84,22050,4bf59c1ebd50313d8c3b1177bb453684,0.0,156.96934,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.411,-8.052,1,0.447,146.733,145.105,1,0.011,b'TRBHWTF128F92EA841',84,b'',5312312,0.510288292720926,0.3378587639891462,b'ARU81FP1187B98C71E',35.6139,"Jackson, TN",-88.8194,b'55a434d9-d3d3-462f-9aa9-749938dcf172',Big Maybelle,12759,b'',0,0,"b""Maybelle's Blues""",478576,,SOFHMOJ12A8C142DB0,b'New Kind Of Mambo',10889
85,22050,fef20dab7cb3cd500a53363522e6934b,0.0,190.27546,2.136,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.638,-10.908,1,0.434,182.915,96.112,4,0.842,b'TRBHWQX128F92F9C79',85,b'',3807125,0.5116634453722071,0.40977899776259186,b'AR9JLBU1187B9AAEC4',-33.96243,"Port Elizabeth, South Africa",25.62326,b'aab7a1d7-5461-4874-8162-bc127b91da59',Danny Williams,24400,b'',0,0,b'Moon River/Swinging For You',340416,,SOGHZWU12AB017C49D,b'I Talk To The Trees',7247
86,22050,733e27aaa9660ff1e3817b54a0d32403,0.0,164.98893,0.334,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.417,-9.4,0,0.387,161.57,134.48,4,0.066,b'TRBHWSJ128F42A6CB3',86,b'',3441623,0.13818761011851705,0.3178109598122704,b'ARL6XZC1187FB3936E',,,,b'8b49d89a-cd3d-4766-aebb-0a5e1dd2d7a5',Solistiyhtye Suomi,-1,b'',0,0,b'He Soittavat Humppaa',303678,,SOUDYBG12A8C13FD4D,b'Yksin\xc3\xa4isin',22836
87,22050,54c54037a55d9011a3a16155b0ce4823,0.0,167.02649,0.276,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071,-12.442,1,0.558,161.297,81.674,7,1.0,b'TRBHWIB128F932E5C1',87,b'',5146201,0.6168963856681389,0.4165039463700261,b'ARKETDZ1187B9B2566',50.82607,"Sch�erg, Germany",7.28021,b'191cba6a-b83f-49ca-883c-02b20c7a9dd5',Marlene Dietrich,20293,b'',0,0,b' Lazy Afternoon En Anglais',462282,0.2998774882739778,SOCINAM12A8C13D160,b'A Guy What Takes His Time En Anglais',16843
88,22050,8d308d0c267a0dadd73bb268a4cd05af,0.0,150.7522,0.229,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.097,-5.062,0,0.171,145.438,124.985,4,0.889,b'TRBHWVU12903CD4350',88,b'',8503477,0.4643625908988418,0.41784614771379464,b'ARW1WST1187FB384DA',,,,b'fb50177c-d4b7-407e-95dc-40f15274041a',Jope Ruonansuu,-1,b'',0,0,b'Kaikkien aikojen parhaat -45 klassikkoa - Aattelepa ite',768012,,SOHGCAM12AB018B2DB,b'Aulis Gerlander',22231
89,22050,8a9a60698f848d460c76bc83369f496a,0.0,529.03138,0.381,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,-6.56,0,0.27,514.688,155.091,4,0.917,b'TRBHWBQ12903CD4338',89,b'',8015866,0.5831440703154909,0.3709151438223631,b'ARZ02US1187FB430BD',52.88356,UK - England - South East,-1.97406,b'f16a3481-c67d-49c9-b3d6-3111ab39ad05',Virus,208272,b'',0,0,b'Carheart',723079,0.4477840511958349,SOXDWON12AB018612D,b'Be Elevator',32895
90,22050,7c3469c247d2cdcaa8f8a76ee4969c56,0.0,205.24363,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607,-11.389,1,0.558,193.01,84.017,5,0.55,b'TRBHWFN128F149E95B',90,b'',600658,0.4396285774270355,0.3866381228944348,b'ARAMB6Q1187B99DE68',,,,b'72f0b9db-f319-4817-a778-d1c3c9fc03d5',Fiona Sit,-1,b'',0,0,b'Electric Angel',57687,,SOCPGGC12A6D4FC2B9,b'She Hui Ge (Movie 2nd Song - Love Undercover 3)',28593
91,22050,2e9bc4e2316bdb1b57ac99f8e605e488,0.0,220.83873,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.544,-14.87,1,0.543,210.083,119.526,7,0.741,b'TRBHWOM128F9322A72',91,b'',5096749,0.44104996018435266,0.35300068828370523,b'ARSF4161187B9B449F',,,,b'52781c26-6a8c-4326-a825-64f7b2898bb0',The Gone Jackals,-1,b'',0,0,b'Out And About With...',457877,0.319565986882865,SOQUXGF12AB018685C,b'Is It Clean (Ethereal - Progressive)',173858
92,22050,4905184a431d05b328af9881c25ff911,0.0,319.84281,0.264,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,-7.82,1,0.24,306.318,109.509,4,1.0,b'TRBHWYD128F146A6FA',92,b'',321131,0.33895602238826,0.3515614069614046,b'AR9XDAA1187B99768F',,,,b'd48ab7ae-fcba-44d1-844a-c2c598b47829',Lara & Reyes,61517,b'',0,0,b'World Jazz',29161,0.6107154163197548,SOGGUFB12A6D4F8977,b'Amor De Lejos',19598
93,22050,118841f65efe31c54470043169c1c524,0.0,238.91546,4.627,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,-19.97,1,0.922,219.533,182.589,5,0.852,b'TRBHWUC128E0784FF1',93,b'',62162,0.49089798839115084,0.3653021909738527,b'AR1W3MA1187B99E6D8',31.1689,Texas,-100.07715,b'79ddcfab-f507-4f44-9d2f-1b296ad06f23',Danny Wright,-1,b'',0,0,b'An Intimate Christmas',5395,0.3347065490692206,SOPIHQU12A670200C6,b'So Still (Album Version)',4605
94,22050,bf8694116175fce214bd36c5d778adb4,0.0,432.14322,0.27,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,-8.14,1,0.389,408.468,128.004,5,0.841,b'TRBHWRM12903CD3111',94,b'',7523279,0.5891748758775349,0.4422857823914656,b'AR813LR1187FB3F83A',,,,b'ea4c6d34-342d-4df1-a967-9925618ffdfe',Goldfish,171267,b'',0,0,b'This Is How It Goes',673681,,SOBWEDN12AB0189E3B,b'This is How It Goes (Timmy Trumpet Remix)',32760
